frame,x,y,z,roll,pitch,yaw
frame_0639,0.708280683,-0.003617246,0.218727171,3.100784779,-0.338794202,0.731495321
frame_0640,0.713199079,-0.001808019,0.215598881,3.107897997,-0.350304902,0.724721372
frame_0641,0.71713227,0.001216496,0.214259818,3.112889528,-0.36098358,0.722716272
frame_0642,0.720277429,0.005561624,0.214761719,3.115876913,-0.371345729,0.7251243
frame_0643,0.722466767,0.010856912,0.216668814,3.118646622,-0.381541878,0.729430556
frame_0644,0.724134386,0.016693665,0.219451502,3.121268988,-0.391784698,0.734692395
frame_0645,0.72543937,0.022490509,0.222297058,3.123405695,-0.400991917,0.740297854
frame_0646,0.726427495,0.027538478,0.224649608,3.125360012,-0.408625066,0.745155513
frame_0647,0.72725147,0.031115385,0.226101875,3.128336668,-0.414980263,0.746572018
frame_0648,0.727924168,0.032821689,0.226302847,3.134504557,-0.419672906,0.739042997
frame_0649,0.728114784,0.032712977,0.225186408,-3.136505365,-0.422964334,0.719628453
frame_0650,0.728130102,0.031468827,0.223894387,-3.125803471,-0.42499283,0.701087713
frame_0651,0.728042364,0.029878313,0.222915336,-3.119122982,-0.424316525,0.6856637
frame_0652,0.728046775,0.028537706,0.222579837,-3.11518693,-0.423206896,0.673415482
frame_0653,0.728055358,0.028083162,0.222531497,-3.112597704,-0.422754169,0.666060805
frame_0654,0.728038549,0.028310155,0.22266221,-3.112274408,-0.422804028,0.665473461
frame_0655,0.727715135,0.029177902,0.223035157,-3.112076998,-0.422766268,0.666709661
frame_0656,0.72659862,0.030711399,0.223806098,-3.112429142,-0.421407551,0.669966638
frame_0657,0.724379241,0.03284163,0.224834904,-3.112754822,-0.418275118,0.674960852
frame_0658,0.720548987,0.035726063,0.22656247,-3.11448741,-0.412316471,0.683340967
frame_0659,0.714745581,0.03883899,0.228470057,-3.115523577,-0.403932899,0.691578329
frame_0660,0.707206666,0.041860819,0.230836973,-3.116655827,-0.393164963,0.699455798
frame_0661,0.698328853,0.044412956,0.233748913,-3.114188194,-0.380503953,0.699128807
frame_0662,0.688250482,0.04621388,0.237158969,-3.108718157,-0.366727978,0.689941466
frame_0663,0.67678678,0.047254812,0.24122256,-3.104161263,-0.351584285,0.678185284
frame_0664,0.665064692,0.047332961,0.245914757,-3.101731777,-0.335922599,0.66551131
frame_0665,0.652118981,0.047026765,0.250492126,-3.100539446,-0.318398595,0.654067099
frame_0666,0.638316929,0.046908308,0.255106896,-3.100590706,-0.300039202,0.650224149
frame_0667,0.623465896,0.046753388,0.259469658,-3.1011765,-0.281332731,0.651845157
frame_0668,0.607994795,0.046283588,0.263057292,-3.102094412,-0.26444751,0.654079318
frame_0669,0.592170537,0.04456979,0.265311271,-3.102371454,-0.247025266,0.653429151
frame_0670,0.577128768,0.04135479,0.266145855,-3.099567652,-0.230671898,0.645939589
frame_0671,0.563545465,0.036437757,0.265634239,-3.091257334,-0.217039406,0.627649307
frame_0672,0.551364183,0.029719839,0.264108837,-3.079048157,-0.20502454,0.601016343
frame_0673,0.540676177,0.021344939,0.261563003,-3.065246582,-0.193657026,0.568689823
frame_0674,0.53156215,0.011131602,0.258153468,-3.052827835,-0.183116838,0.532973468
frame_0675,0.524095297,-0.000175769,0.254616618,-3.043745756,-0.172841445,0.498581409
frame_0676,0.517841756,-0.01294532,0.250420362,-3.037838459,-0.161211118,0.466543645
frame_0677,0.51267314,-0.026132079,0.245895118,-3.036499023,-0.148317933,0.442145139
frame_0678,0.508194387,-0.039712917,0.241492257,-3.036716223,-0.135774896,0.418255717
frame_0679,0.504807711,-0.052553054,0.237223968,-3.03973794,-0.123396583,0.399637222
frame_0680,0.502378345,-0.064863674,0.232812315,-3.04702878,-0.110291861,0.38883394
frame_0681,0.500444472,-0.076695241,0.227800995,-3.060054064,-0.09367945,0.38551864
frame_0682,0.499136209,-0.087055005,0.222027883,-3.077379465,-0.074758954,0.389570057
frame_0683,0.498294681,-0.095894098,0.215694904,-3.094393969,-0.053930793,0.396135449
frame_0684,0.498616159,-0.102574341,0.209090427,-3.10853672,-0.033414561,0.409797847
frame_0685,0.500094354,-0.107640475,0.202354416,-3.12094903,-0.014823622,0.430777997
frame_0686,0.502688348,-0.110775635,0.196558252,-3.130793095,-0.001899012,0.450093061
frame_0687,0.506365776,-0.112603046,0.190651447,-3.139401674,0.010419631,0.471934289
frame_0688,0.511193633,-0.113220014,0.185245201,3.135977745,0.021057703,0.495129257
frame_0689,0.516649127,-0.113099754,0.180425182,3.128862619,0.02942084,0.516857624
frame_0690,0.522162974,-0.112588733,0.176406175,3.12229538,0.035393078,0.535914481
frame_0691,0.527651727,-0.111594863,0.172961593,3.115971804,0.039720211,0.553338706
frame_0692,0.533156097,-0.110261232,0.170456573,3.109111309,0.042685628,0.570071936
frame_0693,0.538101852,-0.108465254,0.16817461,3.103920937,0.044058945,0.583590984
frame_0694,0.542575777,-0.106389821,0.166208953,3.098601818,0.043327216,0.596484005
frame_0695,0.546877623,-0.103861824,0.164171681,3.091578722,0.03887311,0.609389722
frame_0696,0.550760031,-0.101161055,0.162264332,3.083506346,0.03198126,0.621757388
frame_0697,0.554223359,-0.098177671,0.160126507,3.076212168,0.02207626,0.630769551
frame_0698,0.557560205,-0.09512642,0.158246905,3.069328785,0.010549731,0.637368321
frame_0699,0.560567141,-0.09218467,0.155950338,3.06441617,0.000238902,0.643049777
frame_0700,0.563095629,-0.089243956,0.153698072,3.061450958,-0.008447406,0.648304462
frame_0701,0.565493703,-0.086368255,0.151406243,3.059720993,-0.016326386,0.653120339
frame_0702,0.567542136,-0.083739527,0.149113327,3.059813976,-0.022231303,0.657215238
frame_0703,0.569380343,-0.081466518,0.147800103,3.059929609,-0.028159777,0.66048342
frame_0704,0.57119596,-0.079793274,0.147857428,3.059277058,-0.034845453,0.662665308
frame_0705,0.572507262,-0.07858184,0.14849104,3.057602644,-0.041155025,0.664265811
frame_0706,0.573466837,-0.07773234,0.149258658,3.055805445,-0.046798695,0.665356219
frame_0707,0.574085534,-0.077102058,0.14979361,3.054424524,-0.051921535,0.665999293
frame_0708,0.57457751,-0.076744027,0.15028511,3.053020239,-0.056709144,0.666250825
frame_0709,0.575017989,-0.076495744,0.150691733,3.051323652,-0.060810648,0.66659379
frame_0710,0.575365305,-0.076304428,0.151072159,3.049776077,-0.063703589,0.667506695
frame_0711,0.575700104,-0.076732837,0.15155296,3.047865152,-0.065814428,0.66855669
frame_0712,0.575820446,-0.077058949,0.151762187,3.04713583,-0.067154191,0.669785321
frame_0713,0.575969458,-0.077381752,0.151998565,3.046762228,-0.068909556,0.670607984
frame_0714,0.576296091,-0.077455945,0.152298987,3.045961142,-0.072193578,0.670131028
frame_0715,0.576480985,-0.077456206,0.152425095,3.045535564,-0.0745745,0.669774294
frame_0716,0.576627612,-0.077197418,0.152514517,3.045149803,-0.076276034,0.670066357
frame_0717,0.576744974,-0.076659732,0.152552709,3.045193195,-0.077106982,0.670827746
frame_0718,0.576737523,-0.07636413,0.152528301,3.045383215,-0.077434964,0.671211958
frame_0719,0.576696932,-0.076243065,0.152499005,3.045347214,-0.077693351,0.671387315
frame_0720,0.576671302,-0.07618288,0.152502313,3.045380116,-0.077730626,0.671546936
frame_0721,0.576534629,-0.07573396,0.152509987,3.044647455,-0.076598801,0.679152846
frame_0722,0.576195776,-0.073887236,0.152564928,3.042704821,-0.073461413,0.701192558
frame_0723,0.575603604,-0.07042288,0.152808607,3.039777279,-0.06802436,0.733731806
frame_0724,0.574202299,-0.065583214,0.153206363,3.037524462,-0.061415419,0.772016883
frame_0725,0.571900487,-0.060189486,0.153662175,3.03669405,-0.055077836,0.808694541
frame_0726,0.568488061,-0.055436172,0.154099777,3.036377668,-0.047044344,0.844359279
frame_0727,0.564542949,-0.05039046,0.154652104,3.036929607,-0.039253376,0.877637982
frame_0728,0.560008764,-0.045594908,0.155453011,3.038130999,-0.031360533,0.90783304
frame_0729,0.555538774,-0.041483615,0.156087235,3.04018712,-0.024550227,0.930157244
frame_0730,0.551320732,-0.038240641,0.157403827,3.041547537,-0.01928225,0.948072553
frame_0731,0.547539413,-0.035935007,0.159201443,3.042194128,-0.015926832,0.960175335
frame_0732,0.544375122,-0.034451097,0.161845818,3.041586876,-0.014174215,0.968205154
frame_0733,0.541597009,-0.033263408,0.165392056,3.039310694,-0.013767518,0.973092735
frame_0734,0.539461613,-0.032303989,0.169855937,3.035092115,-0.014603407,0.975503385
frame_0735,0.537896335,-0.031682391,0.175364614,3.028746843,-0.016478006,0.977083325
frame_0736,0.53720665,-0.031539176,0.181439772,3.020695925,-0.019296726,0.977896988
frame_0737,0.537770331,-0.031736158,0.188206524,3.010348082,-0.023450958,0.978250623
frame_0738,0.539562285,-0.032076769,0.194839671,2.999612808,-0.028011566,0.97820127
frame_0739,0.54232043,-0.032488205,0.201491505,2.98832345,-0.033393741,0.977544725
frame_0740,0.546724141,-0.032976523,0.208040908,2.977897167,-0.038760368,0.975554526
frame_0741,0.553470194,-0.033489015,0.214803323,2.969828844,-0.045703102,0.969230354
frame_0742,0.562335372,-0.033626273,0.222077176,2.967771769,-0.05405787,0.955965877
frame_0743,0.573438168,-0.033016503,0.230330825,2.972568989,-0.063341394,0.937286913
frame_0744,0.585751593,-0.031944122,0.238581032,2.981716871,-0.072250746,0.917018354
frame_0745,0.599988103,-0.030303119,0.246613279,2.992919445,-0.079380237,0.899999619
frame_0746,0.615588069,-0.02771051,0.253846467,3.007196665,-0.089099161,0.88180548
frame_0747,0.630622149,-0.024255613,0.258923024,3.024257421,-0.101003595,0.865163505
frame_0748,0.645121038,-0.019793166,0.261907578,3.046462297,-0.113886803,0.848582089
frame_0749,0.659083545,-0.014250194,0.262626231,3.073875189,-0.126230448,0.832470417
frame_0750,0.6715765,-0.008138544,0.261105031,3.103690386,-0.136619151,0.816718161
frame_0751,0.682639122,-0.001553313,0.257087976,3.132720947,-0.144914135,0.802839816
frame_0752,0.692031205,0.004688364,0.251470655,-3.121971607,-0.152521268,0.788677633
frame_0753,0.700073838,0.010398597,0.244358867,-3.097066402,-0.159028903,0.774539351
frame_0754,0.707367659,0.015376811,0.236994147,-3.078573704,-0.164780155,0.763850629
frame_0755,0.713865399,0.018794335,0.229830831,-3.067647934,-0.171064556,0.753790617
frame_0756,0.719576716,0.021064989,0.223180518,-3.062025309,-0.176500663,0.742381036
frame_0757,0.724466681,0.022336001,0.217866525,-3.058768511,-0.181461856,0.733976483
frame_0758,0.728776157,0.022645816,0.213502616,-3.056333065,-0.18606025,0.725083172
frame_0759,0.732654095,0.022627452,0.210233003,-3.05456233,-0.191039741,0.716813445
frame_0760,0.73588419,0.022367992,0.208092809,-3.054178953,-0.195747957,0.711955965
frame_0761,0.738524258,0.022022411,0.206177384,-3.053975344,-0.199664801,0.708849311
frame_0762,0.740926743,0.022197748,0.20486933,-3.053688526,-0.204018965,0.707217991
frame_0763,0.742344439,0.022649799,0.203037605,-3.0515728,-0.20549725,0.706668437
frame_0764,0.742940307,0.023832249,0.201800123,-3.045608997,-0.20318523,0.707638204
frame_0765,0.742726207,0.025503008,0.201255649,-3.037821293,-0.19864282,0.709595978
frame_0766,0.742274642,0.02785326,0.201487601,-3.03250432,-0.196927905,0.712404788
frame_0767,0.742197514,0.030928301,0.202368379,-3.030605316,-0.198833674,0.716260672
frame_0768,0.741879165,0.035098433,0.204427749,-3.030615568,-0.201492786,0.723124266
frame_0769,0.740896642,0.040538199,0.207946151,-3.031800508,-0.204309732,0.732347906
frame_0770,0.738642335,0.047008287,0.212519452,-3.035158396,-0.206200197,0.744481385
frame_0771,0.735016644,0.054028578,0.217857718,-3.037931442,-0.207159296,0.759065628
frame_0772,0.730081916,0.061463889,0.223484814,-3.039193869,-0.207846597,0.775146306
frame_0773,0.723708808,0.068953678,0.22868973,-3.040680885,-0.205774307,0.79701066
frame_0774,0.715702593,0.076058388,0.23285237,-3.040792227,-0.199679047,0.823752046
frame_0775,0.706382155,0.082726672,0.235645473,-3.03917861,-0.191464126,0.85643065
frame_0776,0.695989132,0.088793501,0.236367106,-3.036032677,-0.180012673,0.890740275
frame_0777,0.684588015,0.093712747,0.235006958,-3.032747746,-0.163415402,0.926235795
frame_0778,0.672612429,0.097743504,0.231883124,-3.030094385,-0.141550407,0.960814178
frame_0779,0.659972668,0.100457303,0.226899832,-3.032762289,-0.109200813,1.002985716
frame_0780,0.647824824,0.101041369,0.220192909,-3.036757708,-0.06989561,1.04029727
frame_0781,0.63637352,0.100332275,0.213273466,-3.041524887,-0.028421808,1.075643063
frame_0782,0.625792444,0.098898605,0.206378445,-3.044502258,0.011052182,1.108162045
frame_0783,0.616401255,0.097059473,0.199953288,-3.047669888,0.046721276,1.138226032
frame_0784,0.608169496,0.095030986,0.194155216,-3.053344488,0.07774844,1.16712153
frame_0785,0.60145396,0.093547672,0.189584196,-3.062898397,0.102481425,1.194896698
frame_0786,0.59751457,0.093770877,0.188197508,-3.080966234,0.117870785,1.222524881
frame_0787,0.594369471,0.094718859,0.188068941,-3.097306728,0.131765142,1.249436378
frame_0788,0.591212749,0.095676295,0.187419787,-3.110294819,0.144789591,1.274334788
frame_0789,0.588535428,0.09693791,0.186672434,-3.124190331,0.154004276,1.297865152
frame_0790,0.586094081,0.098053217,0.185706437,-3.137704134,0.161332071,1.319317698
frame_0791,0.584130347,0.098687127,0.184732437,3.135246754,0.16389361,1.334098935
frame_0792,0.582378507,0.098856002,0.183814347,3.12513876,0.16428709,1.34644568
frame_0793,0.580595374,0.098558143,0.182643756,3.115425587,0.16258657,1.355711341
frame_0794,0.578629911,0.09797664,0.181793451,3.10354495,0.160019368,1.365441084
frame_0795,0.576171458,0.097486727,0.180917248,3.085106134,0.156565189,1.381211042
frame_0796,0.572531819,0.096896335,0.179473162,3.059600353,0.150066331,1.403184772
frame_0797,0.567947865,0.096419148,0.177836984,3.02981782,0.140134275,1.428864837
frame_0798,0.562750041,0.095594659,0.175822526,2.999550581,0.127987131,1.454276085
frame_0799,0.557831407,0.094228886,0.174223453,2.973966599,0.116386801,1.474825978
frame_0800,0.553452075,0.092272483,0.173117578,2.952913523,0.105863184,1.490684628
frame_0801,0.549591482,0.089788541,0.172658861,2.932582617,0.094479293,1.50325942
frame_0802,0.545902252,0.087748401,0.172606364,2.908848763,0.082227878,1.51949501
frame_0803,0.541934848,0.085984565,0.172193214,2.880898714,0.067633502,1.539812803
frame_0804,0.537961245,0.084284805,0.172271341,2.844573736,0.049289316,1.562403083
frame_0805,0.534346282,0.082191028,0.173086986,2.807817459,0.029289763,1.581624627
frame_0806,0.531045973,0.079810046,0.174254894,2.774386883,0.011642857,1.600777984
frame_0807,0.527937293,0.07696034,0.175303474,2.747299194,-0.003404886,1.614137888
frame_0808,0.524748743,0.074694239,0.174653709,2.737971306,-0.010329037,1.617205977
frame_0809,0.521209657,0.073505573,0.172625765,2.741684437,-0.011033287,1.616922021
frame_0810,0.5167377,0.074050412,0.169562161,2.751934528,-0.010595932,1.618186831
frame_0811,0.511081994,0.075960457,0.165885627,2.765321016,-0.011952935,1.620800257
frame_0812,0.504155159,0.07898555,0.16153653,2.780998707,-0.016041441,1.624569893
frame_0813,0.497306377,0.082636997,0.158001468,2.795491934,-0.024597639,1.625821948
frame_0814,0.49137038,0.086175621,0.156074315,2.80678463,-0.035012122,1.624857783
frame_0815,0.48533842,0.089653343,0.15383628,2.818918943,-0.045660499,1.623678923
frame_0816,0.48015362,0.092146114,0.151660502,2.830262661,-0.054440197,1.621826649
frame_0817,0.475979894,0.094177574,0.149622336,2.842243433,-0.063195229,1.616524339
frame_0818,0.47424835,0.095267996,0.148999587,2.851023912,-0.0727318,1.607402086
frame_0819,0.474152595,0.095492959,0.148977622,2.86021781,-0.080177508,1.596302867
frame_0820,0.474838614,0.094575755,0.148945242,2.876667976,-0.08762382,1.575520635
frame_0821,0.47604838,0.093263261,0.149284109,2.898076773,-0.095443808,1.548485637
frame_0822,0.477822632,0.091302797,0.149981111,2.923718214,-0.102255046,1.51725471
frame_0823,0.480830461,0.088354371,0.151334152,2.952073574,-0.108032353,1.484113574
frame_0824,0.485652417,0.084668912,0.153854519,2.979732275,-0.112769537,1.453027248
frame_0825,0.492573559,0.080291621,0.157623783,3.006623983,-0.116935298,1.424134254
frame_0826,0.501542747,0.074984074,0.162694633,3.030254364,-0.11830274,1.397186279
frame_0827,0.512127399,0.069039747,0.168893576,3.050218344,-0.116377465,1.372294426
frame_0828,0.523257971,0.062883571,0.174981833,3.067627192,-0.11746259,1.344589472
frame_0829,0.534367383,0.057252474,0.180642471,3.08564496,-0.119891085,1.323940516
frame_0830,0.543568134,0.054258909,0.185615227,3.101013184,-0.119816437,1.30807817
frame_0831,0.551741242,0.052556966,0.189726338,3.118596077,-0.116783783,1.294563293
frame_0832,0.558472216,0.051215563,0.192459911,3.13655138,-0.111739002,1.284789801
frame_0833,0.563572407,0.050896164,0.193511337,-3.124979496,-0.107446067,1.277693272
frame_0834,0.567796588,0.05128561,0.193156838,-3.103639841,-0.103164822,1.273645878
frame_0835,0.571245074,0.051480047,0.191814587,-3.084437847,-0.099024162,1.270094156
frame_0836,0.574145734,0.051986121,0.190078616,-3.069974661,-0.095367514,1.267112494
frame_0837,0.576423466,0.052275658,0.188259915,-3.059136868,-0.092703611,1.264048576
frame_0838,0.57839644,0.052034866,0.188087836,-3.051977873,-0.088461682,1.263433695
frame_0839,0.579468012,0.05235333,0.18843022,-3.046772242,-0.08476299,1.264028192
frame_0840,0.58014214,0.052880716,0.188567311,-3.043423414,-0.080315799,1.265822172
frame_0841,0.580583155,0.053364396,0.188438222,-3.042279482,-0.07450106,1.268362284
frame_0842,0.580798745,0.054234158,0.187976435,-3.04292202,-0.068327732,1.271445513
frame_0843,0.580814838,0.054897681,0.187238455,-3.044381142,-0.062141936,1.274209976
frame_0844,0.580681622,0.055839047,0.18637234,-3.045904875,-0.055253319,1.277906418
frame_0845,0.580359042,0.056776199,0.185215428,-3.04743433,-0.046825673,1.282870889
frame_0846,0.57907939,0.057614423,0.182525322,-3.046856165,-0.035268143,1.291111827
frame_0847,0.576900125,0.058728147,0.17781122,-3.045230865,-0.020941373,1.30403471
frame_0848,0.574456215,0.06003464,0.17212759,-3.044966698,-0.006009558,1.319793582
frame_0849,0.571541846,0.061832312,0.166014269,-3.0465312,0.008814815,1.337814808
frame_0850,0.568600178,0.063486233,0.160617277,-3.053219557,0.021411037,1.355730295
frame_0851,0.565774977,0.065598108,0.155975342,-3.06535697,0.031906012,1.373010874
frame_0852,0.563335717,0.067405596,0.152384758,-3.082934618,0.040353879,1.388586164
frame_0853,0.561130464,0.069235951,0.149407655,-3.10250783,0.047562718,1.401840806
frame_0854,0.559159279,0.070446134,0.147080794,-3.120244503,0.054040954,1.41512382
frame_0855,0.557563961,0.071032584,0.146002352,-3.133534193,0.060638744,1.42421186
frame_0856,0.556456506,0.071357697,0.145551741,3.14001441,0.066561043,1.431854129
frame_0857,0.555679858,0.071456559,0.145213008,3.132062197,0.072280772,1.441626191
frame_0858,0.555596948,0.071580417,0.14515987,3.125732899,0.077016093,1.451574326
frame_0859,0.556146502,0.071381457,0.145925105,3.118811846,0.080078192,1.459913373
frame_0860,0.556924582,0.071238913,0.14713791,3.112170696,0.081157893,1.465031862
frame_0861,0.557760775,0.071343556,0.148346439,3.105120659,0.081003398,1.469203234
frame_0862,0.558490455,0.071543381,0.149591491,3.098987579,0.079943694,1.471457958
frame_0863,0.559120476,0.071753591,0.150822029,3.094094276,0.078574106,1.472285509
frame_0864,0.559618711,0.071910605,0.15178223,3.090234995,0.077259168,1.472560883
frame_0865,0.5599038,0.072078377,0.152469933,3.087929726,0.076594412,1.473011374
frame_0866,0.560242474,0.072206631,0.153186515,3.085403919,0.076217517,1.473898649
frame_0867,0.560666025,0.07244543,0.15374805,3.081422329,0.075358205,1.475710988
frame_0868,0.56103611,0.072785378,0.154157728,3.076992989,0.075146943,1.479423046
frame_0869,0.561288714,0.073137335,0.154445469,3.073140383,0.075551003,1.483858228
frame_0870,0.56143558,0.073461354,0.154638991,3.070543289,0.075971477,1.48727715
frame_0871,0.561443985,0.073854424,0.154726163,3.069028139,0.076458588,1.49016428
frame_0872,0.561300576,0.074169055,0.154729366,3.067614079,0.076939203,1.49300313
frame_0873,0.560864627,0.074337006,0.154765606,3.066565037,0.07758113,1.495782137
frame_0874,0.559924126,0.074558631,0.154839784,3.065029621,0.077929832,1.499160051
frame_0875,0.558308363,0.074859694,0.154915601,3.062668562,0.078123622,1.50398922
frame_0876,0.556227863,0.075117819,0.154825643,3.060561419,0.077793807,1.508422494
frame_0877,0.554054976,0.075242646,0.15477699,3.05761838,0.076434419,1.511696815
frame_0878,0.552002966,0.075220034,0.154725134,3.05533886,0.074686974,1.513236046
frame_0879,0.550401449,0.075097926,0.154589176,3.054891109,0.073657401,1.513613939
frame_0880,0.549339056,0.074938759,0.154695496,3.054707766,0.073129065,1.513704062
frame_0881,0.54872179,0.074770018,0.154963538,3.055066586,0.072884247,1.513501883
frame_0882,0.548203707,0.075152814,0.154961973,3.056182146,0.070616134,1.513329864
frame_0883,0.547822475,0.076064974,0.154938504,3.057470322,0.066716477,1.51347959
frame_0884,0.547615826,0.076942176,0.155102596,3.058532476,0.061582021,1.512842298
frame_0885,0.547541142,0.07745219,0.155302182,3.059205294,0.057324525,1.511464
frame_0886,0.547560453,0.077635959,0.155532271,3.05966711,0.053567614,1.509775043
frame_0887,0.547679126,0.077365883,0.155736089,3.060091257,0.050271764,1.506801724
frame_0888,0.547860563,0.076859526,0.156015247,3.060711384,0.045937702,1.503003359
frame_0889,0.548089564,0.075919472,0.156265587,3.061828852,0.041003775,1.497877955
frame_0890,0.548288226,0.075193211,0.156503245,3.063009262,0.036016658,1.493795991
frame_0891,0.548267782,0.074576274,0.156353638,3.064731359,0.031963691,1.490033865
frame_0892,0.547555923,0.074193716,0.155880585,3.069028139,0.028316826,1.487825871
frame_0893,0.545719326,0.073865883,0.154703647,3.075651646,0.022495924,1.488046169
frame_0894,0.544236183,0.073372193,0.153796971,3.081335545,0.01618051,1.489735484
frame_0895,0.543743372,0.073323779,0.153604046,3.084752798,0.009225028,1.491042733
frame_0896,0.543817103,0.073133379,0.153750315,3.087333202,0.002625936,1.492004871
frame_0897,0.543725312,0.073002309,0.15363805,3.090844154,-0.002232066,1.494458199
frame_0898,0.543411434,0.073144123,0.153052196,3.095744848,-0.006744588,1.497883916
frame_0899,0.542808592,0.073385954,0.151828974,3.102730036,-0.011514745,1.501138449
frame_0900,0.541921496,0.073807627,0.149928525,3.113841534,-0.015762733,1.507381201
frame_0901,0.541611791,0.074036017,0.148767307,3.126262426,-0.017037828,1.516299129
frame_0902,0.541663408,0.074018501,0.148104578,-3.141165972,-0.015013522,1.529157519
frame_0903,0.541846156,0.073889688,0.147516131,-3.124582291,-0.01019207,1.545347214
frame_0904,0.542171359,0.073471196,0.147262305,-3.106950521,-0.004183468,1.563601255
frame_0905,0.543397129,0.072821409,0.148152128,-3.09360528,0.000939936,1.57998991
frame_0906,0.545744658,0.072482012,0.149911195,-3.087795258,0.003899015,1.592813969
frame_0907,0.547869802,0.072020024,0.151485994,-3.083522797,0.006369386,1.603699923
frame_0908,0.549563468,0.07184162,0.152798101,-3.079334736,0.008678645,1.612941623
frame_0909,0.550929248,0.0716796,0.153798342,-3.077768803,0.01063551,1.619002461
frame_0910,0.552165568,0.071614951,0.154622823,-3.078331709,0.012617248,1.622152209
frame_0911,0.553148806,0.071815632,0.155234143,-3.080121994,0.01499377,1.623862863
frame_0912,0.553806305,0.072077975,0.155699313,-3.08176136,0.016827593,1.625020027
frame_0913,0.5544222,0.072295368,0.156057522,-3.083266973,0.018978799,1.626054525
frame_0914,0.554915369,0.072585598,0.156293243,-3.084444761,0.021154607,1.627194524
frame_0915,0.555176318,0.072806202,0.156357631,-3.085051537,0.022433458,1.627947688
frame_0916,0.555220485,0.073106661,0.156299412,-3.08514142,0.024025545,1.629006267
frame_0917,0.555241823,0.073350683,0.156411648,-3.085422277,0.025530079,1.62991035
frame_0918,0.555265367,0.073594965,0.156626657,-3.085852861,0.02653107,1.630652666
frame_0919,0.555257559,0.073711075,0.156677127,-3.085979462,0.027112473,1.631044984
frame_0920,0.555312097,0.073886395,0.157019779,-3.086618662,0.027470075,1.631481886
frame_0921,0.555469513,0.074161381,0.157726362,-3.087986469,0.027998464,1.632343292
frame_0922,0.555719912,0.074675761,0.158844709,-3.090164185,0.028457448,1.633425832
frame_0923,0.556057811,0.075442657,0.160542354,-3.093269587,0.029011525,1.634877205
frame_0924,0.556527019,0.076580934,0.163048282,-3.097759724,0.0297364,1.636971831
frame_0925,0.556907892,0.07805071,0.16603148,-3.103070736,0.030410632,1.639674306
frame_0926,0.556801856,0.079679556,0.168874547,-3.107918978,0.030878706,1.642749429
frame_0927,0.556373119,0.081407249,0.171908677,-3.112542629,0.031157054,1.646054506
frame_0928,0.55587709,0.082945585,0.175173491,-3.117146969,0.031577524,1.649070621
frame_0929,0.555244625,0.084352456,0.178646758,-3.121763945,0.032040134,1.652163625
frame_0930,0.554582119,0.085492976,0.181652233,-3.125675201,0.032518554,1.654602051
frame_0931,0.55411309,0.086198106,0.184375048,-3.129264116,0.033323165,1.656302333
frame_0932,0.553664207,0.086597309,0.18642123,-3.131858349,0.034223773,1.657433033
frame_0933,0.552912593,0.086744256,0.187520728,-3.132644415,0.034945711,1.65813911
frame_0934,0.55221498,0.086759761,0.187517926,-3.131818771,0.035238698,1.658532262
frame_0935,0.551478863,0.086692557,0.186836362,-3.129891157,0.035333436,1.659341455
frame_0936,0.550799608,0.086545996,0.18604207,-3.127852201,0.03542472,1.659913898
frame_0937,0.550275862,0.086406991,0.185126722,-3.125838995,0.035431843,1.660025239
frame_0938,0.549903631,0.086262047,0.18403621,-3.123735189,0.035301913,1.660163164
frame_0939,0.549574494,0.086103782,0.182734773,-3.121375799,0.035196651,1.660280347
frame_0940,0.549206614,0.086088613,0.181375369,-3.118904829,0.035047691,1.660980225
frame_0941,0.548766017,0.086229637,0.179847747,-3.116065741,0.034682687,1.66345036
frame_0942,0.54824084,0.086555772,0.177982509,-3.112627745,0.034296583,1.668065548
frame_0943,0.547585368,0.087176867,0.175619528,-3.108385801,0.033797085,1.6724751
frame_0944,0.546942472,0.087983817,0.172759801,-3.10359931,0.033563565,1.677269459
frame_0945,0.546117246,0.088938281,0.169488028,-3.098178148,0.033777092,1.681545377
frame_0946,0.545054853,0.090139359,0.166130647,-3.092519045,0.03471737,1.686453819
frame_0947,0.544029593,0.091383316,0.163124874,-3.08782649,0.037577294,1.693549395
frame_0948,0.543082237,0.092626341,0.160256758,-3.083597422,0.039743304,1.70028317
frame_0949,0.542269945,0.0937493,0.15750356,-3.079420328,0.040880106,1.705621958
frame_0950,0.541622281,0.094542809,0.155155078,-3.075779438,0.041909106,1.709523916
frame_0951,0.541167796,0.095140874,0.153253272,-3.072807789,0.042834945,1.711999655
frame_0952,0.541701257,0.095689587,0.153031781,-3.07529068,0.043358535,1.713892341
frame_0953,0.543343425,0.096041784,0.154390827,-3.080732584,0.043530956,1.714514017
frame_0954,0.544284046,0.09609168,0.155105263,-3.083036661,0.043746576,1.714512467
frame_0955,0.544506609,0.096058853,0.154930383,-3.083078861,0.043840725,1.714532137
frame_0956,0.544985056,0.096168935,0.15499863,-3.085386753,0.043534864,1.714811563
frame_0957,0.545877874,0.096225016,0.155674428,-3.087976217,0.043799073,1.715153813
frame_0958,0.54651624,0.096298449,0.156166509,-3.089842558,0.044133432,1.715733051
frame_0959,0.546896696,0.096387416,0.156478971,-3.091316462,0.044604566,1.716758132
frame_0960,0.547098517,0.096451759,0.156645298,-3.09276557,0.045271281,1.718351483
